episode,step,s0,s1,s2,s3,a,r,s_0,s_1,s_2,s_3,p0,p1
53,41,0.072,1.021,-0.171,-1.957,0,1.0,0.093,0.826,-0.211,-1.687,0.24444730030744122,0.4846825463128728
54,0,-0.028,0.002,-0.042,0.008,0,1.0,-0.028,-0.193,-0.042,0.296,0.18889038158573065,0.5185845731555329
54,1,-0.028,-0.193,-0.042,0.296,0,1.0,-0.032,-0.388,-0.036,0.583,0.18889038158573065,0.5185845731555329
54,2,-0.032,-0.388,-0.036,0.583,1,1.0,-0.039,-0.192,-0.024,0.27,0.18889038158573065,0.5185845731555329
54,3,-0.039,-0.192,-0.024,0.27,0,1.0,-0.043,-0.387,-0.019,0.564,0.18889038158573065,0.5185845731555329
54,4,-0.043,-0.387,-0.019,0.564,0,1.0,-0.051,-0.582,-0.008,0.86,0.18889038158573065,0.5185845731555329
54,5,-0.051,-0.582,-0.008,0.86,0,1.0,-0.063,-0.778,0.01,1.159,0.18889038158573065,0.5185845731555329
54,6,-0.063,-0.778,0.01,1.159,0,1.0,-0.078,-0.973,0.033,1.464,0.18889038158573065,0.5185845731555329
54,7,-0.078,-0.973,0.033,1.464,1,1.0,-0.098,-0.778,0.062,1.173,0.18889038158573065,0.5185845731555329
54,8,-0.098,-0.778,0.062,1.173,0,1.0,-0.113,-0.975,0.085,1.494,0.18889038158573065,0.5185845731555329
54,9,-0.113,-0.975,0.085,1.494,0,1.0,-0.133,-1.171,0.115,1.822,0.18889038158573065,0.5185845731555329
54,10,-0.133,-1.171,0.115,1.822,1,1.0,-0.156,-0.977,0.152,1.559,0.18889038158573065,0.5185845731555329
54,11,-0.156,-0.977,0.152,1.559,0,1.0,-0.176,-1.174,0.183,1.905,0.18889038158573065,0.5185845731555329
54,12,-0.176,-1.174,0.183,1.905,0,1.0,-0.199,-1.371,0.221,2.258,0.18889038158573065,0.5185845731555329
55,0,0.033,0.037,-0.028,-0.027,1,1.0,0.034,0.235,-0.029,-0.387,0.8034667051045895,0.8611481301108855
55,1,0.034,0.235,-0.029,-0.387,0,1.0,0.039,0.038,-0.036,-0.048,0.8034667051045895,0.8611481301108855
55,2,0.039,0.038,-0.036,-0.048,0,1.0,0.039,-0.159,-0.037,0.287,0.8034667051045895,0.8611481301108855
55,3,0.039,-0.159,-0.037,0.287,0,1.0,0.036,-0.356,-0.032,0.622,0.8034667051045895,0.8611481301108855
55,4,0.036,-0.356,-0.032,0.622,0,1.0,0.029,-0.553,-0.019,0.96,0.8034667051045895,0.8611481301108855
55,5,0.029,-0.553,-0.019,0.96,1,1.0,0.018,-0.355,-0.0,0.603,0.8034667051045895,0.8611481301108855
55,6,0.018,-0.355,-0.0,0.603,1,1.0,0.011,-0.157,0.012,0.253,0.8034667051045895,0.8611481301108855
55,7,0.011,-0.157,0.012,0.253,1,1.0,0.008,0.04,0.017,-0.093,0.8034667051045895,0.8611481301108855
55,8,0.008,0.04,0.017,-0.093,0,1.0,0.009,-0.158,0.015,0.264,0.8034667051045895,0.8611481301108855
55,9,0.009,-0.158,0.015,0.264,1,1.0,0.005,0.039,0.021,-0.081,0.8034667051045895,0.8611481301108855
55,10,0.005,0.039,0.021,-0.081,1,1.0,0.006,0.237,0.019,-0.423,0.8034667051045895,0.8611481301108855
55,11,0.006,0.237,0.019,-0.423,0,1.0,0.011,0.039,0.01,-0.066,0.8034667051045895,0.8611481301108855
55,12,0.011,0.039,0.01,-0.066,1,1.0,0.012,0.236,0.009,-0.412,0.8034667051045895,0.8611481301108855
55,13,0.012,0.236,0.009,-0.412,1,1.0,0.016,0.434,0.001,-0.759,0.8034667051045895,0.8611481301108855
55,14,0.016,0.434,0.001,-0.759,1,1.0,0.025,0.632,-0.014,-1.108,0.8034667051045895,0.8611481301108855
55,15,0.025,0.632,-0.014,-1.108,0,1.0,0.038,0.434,-0.036,-0.764,0.8034667051045895,0.8611481301108855
55,16,0.038,0.434,-0.036,-0.764,0,1.0,0.046,0.237,-0.052,-0.428,0.8034667051045895,0.8611481301108855
55,17,0.046,0.237,-0.052,-0.428,1,1.0,0.051,0.436,-0.06,-0.796,0.8034667051045895,0.8611481301108855
55,18,0.051,0.436,-0.06,-0.796,0,1.0,0.06,0.239,-0.076,-0.471,0.8034667051045895,0.8611481301108855
55,19,0.06,0.239,-0.076,-0.471,0,1.0,0.065,0.043,-0.086,-0.152,0.8034667051045895,0.8611481301108855
55,20,0.065,0.043,-0.086,-0.152,1,1.0,0.066,0.242,-0.089,-0.53,0.8034667051045895,0.8611481301108855
55,21,0.066,0.242,-0.089,-0.53,0,1.0,0.07,0.046,-0.099,-0.218,0.8034667051045895,0.8611481301108855
55,22,0.07,0.046,-0.099,-0.218,0,1.0,0.071,-0.15,-0.104,0.09,0.8034667051045895,0.8611481301108855
55,23,0.071,-0.15,-0.104,0.09,1,1.0,0.068,0.049,-0.102,-0.293,0.8034667051045895,0.8611481301108855
55,24,0.068,0.049,-0.102,-0.293,0,1.0,0.069,-0.147,-0.108,0.013,0.8034667051045895,0.8611481301108855
55,25,0.069,-0.147,-0.108,0.013,0,1.0,0.066,-0.342,-0.107,0.317,0.8034667051045895,0.8611481301108855
55,26,0.066,-0.342,-0.107,0.317,0,1.0,0.06,-0.538,-0.101,0.62,0.8034667051045895,0.8611481301108855
55,27,0.06,-0.538,-0.101,0.62,0,1.0,0.049,-0.733,-0.089,0.927,0.8034667051045895,0.8611481301108855
55,28,0.049,-0.733,-0.089,0.927,0,1.0,0.034,-0.929,-0.07,1.239,0.8034667051045895,0.8611481301108855
55,29,0.034,-0.929,-0.07,1.239,1,1.0,0.016,-0.731,-0.045,0.866,0.8034667051045895,0.8611481301108855
55,30,0.016,-0.731,-0.045,0.866,0,1.0,0.001,-0.928,-0.028,1.198,0.8034667051045895,0.8611481301108855
55,31,0.001,-0.928,-0.028,1.198,1,1.0,-0.018,-0.73,-0.004,0.838,0.8034667051045895,0.8611481301108855
55,32,-0.018,-0.73,-0.004,0.838,0,1.0,-0.032,-0.927,0.013,1.186,0.8034667051045895,0.8611481301108855
55,33,-0.032,-0.927,0.013,1.186,0,1.0,-0.051,-1.125,0.036,1.541,0.8034667051045895,0.8611481301108855
55,34,-0.051,-1.125,0.036,1.541,0,1.0,-0.073,-1.323,0.067,1.904,0.8034667051045895,0.8611481301108855
55,35,-0.073,-1.323,0.067,1.904,0,1.0,-0.1,-1.522,0.105,2.276,0.8034667051045895,0.8611481301108855
55,36,-0.1,-1.522,0.105,2.276,1,1.0,-0.13,-1.326,0.151,1.971,0.8034667051045895,0.8611481301108855
55,37,-0.13,-1.326,0.151,1.971,0,1.0,-0.157,-1.525,0.19,2.362,0.8034667051045895,0.8611481301108855
55,38,-0.157,-1.525,0.19,2.362,0,1.0,-0.187,-1.723,0.237,2.758,0.8034667051045895,0.8611481301108855
56,0,0.023,-0.048,0.048,0.022,0,1.0,0.022,-0.253,0.049,0.515,0.1186105346284869,0.3162139843428207
56,1,0.022,-0.253,0.049,0.515,1,1.0,0.017,-0.051,0.059,0.071,0.1186105346284869,0.3162139843428207
56,2,0.017,-0.051,0.059,0.071,1,1.0,0.016,0.151,0.06,-0.367,0.1186105346284869,0.3162139843428207
56,3,0.016,0.151,0.06,-0.367,1,1.0,0.019,0.353,0.053,-0.805,0.1186105346284869,0.3162139843428207
56,4,0.019,0.353,0.053,-0.805,1,1.0,0.026,0.555,0.037,-1.247,0.1186105346284869,0.3162139843428207
56,5,0.026,0.555,0.037,-1.247,1,1.0,0.037,0.757,0.012,-1.697,0.1186105346284869,0.3162139843428207
56,6,0.037,0.757,0.012,-1.697,1,1.0,0.052,0.96,-0.022,-2.16,0.1186105346284869,0.3162139843428207
56,7,0.052,0.96,-0.022,-2.16,0,1.0,0.071,0.757,-0.065,-1.702,0.1186105346284869,0.3162139843428207
56,8,0.071,0.757,-0.065,-1.702,0,1.0,0.086,0.556,-0.099,-1.267,0.1186105346284869,0.3162139843428207
56,9,0.086,0.556,-0.099,-1.267,0,1.0,0.097,0.355,-0.125,-0.85,0.1186105346284869,0.3162139843428207
56,10,0.097,0.355,-0.125,-0.85,0,1.0,0.104,0.155,-0.142,-0.448,0.1186105346284869,0.3162139843428207
56,11,0.104,0.155,-0.142,-0.448,1,1.0,0.108,0.361,-0.151,-0.982,0.1186105346284869,0.3162139843428207
56,12,0.108,0.361,-0.151,-0.982,0,1.0,0.115,0.161,-0.17,-0.595,0.1186105346284869,0.3162139843428207
56,13,0.115,0.161,-0.17,-0.595,0,1.0,0.118,-0.038,-0.182,-0.219,0.1186105346284869,0.3162139843428207
56,14,0.118,-0.038,-0.182,-0.219,1,1.0,0.117,0.169,-0.187,-0.77,0.1186105346284869,0.3162139843428207
56,15,0.117,0.169,-0.187,-0.77,1,1.0,0.121,0.375,-0.202,-1.323,0.1186105346284869,0.3162139843428207
56,16,0.121,0.375,-0.202,-1.323,1,1.0,0.128,0.582,-0.228,-1.882,0.1186105346284869,0.3162139843428207
57,0,0.018,-0.003,0.034,-0.016,1,1.0,0.018,0.201,0.034,-0.506,0.48589683541334777,0.4002511587990111
57,1,0.018,0.201,0.034,-0.506,1,1.0,0.022,0.405,0.024,-0.997,0.48589683541334777,0.4002511587990111
57,2,0.022,0.405,0.024,-0.997,1,1.0,0.03,0.609,0.004,-1.493,0.48589683541334777,0.4002511587990111
57,3,0.03,0.609,0.004,-1.493,0,1.0,0.043,0.404,-0.026,-0.981,0.48589683541334777,0.4002511587990111
57,4,0.043,0.404,-0.026,-0.981,0,1.0,0.051,0.2,-0.046,-0.486,0.48589683541334777,0.4002511587990111
57,5,0.051,0.2,-0.046,-0.486,0,1.0,0.055,-0.004,-0.055,-0.003,0.48589683541334777,0.4002511587990111
57,6,0.055,-0.004,-0.055,-0.003,1,1.0,0.055,0.202,-0.056,-0.541,0.48589683541334777,0.4002511587990111
57,7,0.055,0.202,-0.056,-0.541,1,1.0,0.059,0.409,-0.066,-1.08,0.48589683541334777,0.4002511587990111
57,8,0.059,0.409,-0.066,-1.08,0,1.0,0.067,0.205,-0.088,-0.609,0.48589683541334777,0.4002511587990111
57,9,0.067,0.205,-0.088,-0.609,1,1.0,0.071,0.412,-0.1,-1.162,0.48589683541334777,0.4002511587990111
57,10,0.071,0.412,-0.1,-1.162,0,1.0,0.079,0.21,-0.123,-0.712,0.48589683541334777,0.4002511587990111
57,11,0.079,0.21,-0.123,-0.712,0,1.0,0.083,0.009,-0.138,-0.277,0.48589683541334777,0.4002511587990111
57,12,0.083,0.009,-0.138,-0.277,0,1.0,0.084,-0.192,-0.143,0.148,0.48589683541334777,0.4002511587990111
57,13,0.084,-0.192,-0.143,0.148,0,1.0,0.08,-0.393,-0.14,0.57,0.48589683541334777,0.4002511587990111
57,14,0.08,-0.393,-0.14,0.57,0,1.0,0.072,-0.594,-0.129,0.994,0.48589683541334777,0.4002511587990111
57,15,0.072,-0.594,-0.129,0.994,1,1.0,0.06,-0.387,-0.109,0.423,0.48589683541334777,0.4002511587990111
57,16,0.06,-0.387,-0.109,0.423,0,1.0,0.052,-0.589,-0.1,0.867,0.48589683541334777,0.4002511587990111
57,17,0.052,-0.589,-0.1,0.867,0,1.0,0.041,-0.791,-0.083,1.317,0.48589683541334777,0.4002511587990111
57,18,0.041,-0.791,-0.083,1.317,1,1.0,0.025,-0.584,-0.057,0.766,0.48589683541334777,0.4002511587990111
57,19,0.025,-0.584,-0.057,0.766,0,1.0,0.013,-0.788,-0.041,1.243,0.48589683541334777,0.4002511587990111
57,20,0.013,-0.788,-0.041,1.243,1,1.0,-0.003,-0.582,-0.017,0.712,0.48589683541334777,0.4002511587990111
57,21,-0.003,-0.582,-0.017,0.712,0,1.0,-0.014,-0.786,-0.002,1.212,0.48589683541334777,0.4002511587990111
57,22,-0.014,-0.786,-0.002,1.212,0,1.0,-0.03,-0.991,0.022,1.72,0.48589683541334777,0.4002511587990111
57,23,-0.03,-0.991,0.022,1.72,1,1.0,-0.05,-0.787,0.056,1.223,0.48589683541334777,0.4002511587990111
57,24,-0.05,-0.787,0.056,1.223,1,1.0,-0.066,-0.583,0.081,0.746,0.48589683541334777,0.4002511587990111
57,25,-0.066,-0.583,0.081,0.746,1,1.0,-0.077,-0.38,0.096,0.284,0.48589683541334777,0.4002511587990111
57,26,-0.077,-0.38,0.096,0.284,0,1.0,-0.085,-0.588,0.101,0.841,0.48589683541334777,0.4002511587990111
57,27,-0.085,-0.588,0.101,0.841,1,1.0,-0.097,-0.385,0.118,0.391,0.48589683541334777,0.4002511587990111
57,28,-0.097,-0.385,0.118,0.391,0,1.0,-0.104,-0.593,0.126,0.958,0.48589683541334777,0.4002511587990111
57,29,-0.104,-0.593,0.126,0.958,1,1.0,-0.116,-0.391,0.145,0.525,0.48589683541334777,0.4002511587990111
57,30,-0.116,-0.391,0.145,0.525,1,1.0,-0.124,-0.19,0.156,0.104,0.48589683541334777,0.4002511587990111
57,31,-0.124,-0.19,0.156,0.104,1,1.0,-0.128,0.01,0.158,-0.309,0.48589683541334777,0.4002511587990111
57,32,-0.128,0.01,0.158,-0.309,0,1.0,-0.128,-0.198,0.152,0.274,0.48589683541334777,0.4002511587990111
57,33,-0.128,-0.198,0.152,0.274,0,1.0,-0.132,-0.406,0.157,0.854,0.48589683541334777,0.4002511587990111
57,34,-0.132,-0.406,0.157,0.854,1,1.0,-0.14,-0.205,0.174,0.441,0.48589683541334777,0.4002511587990111
57,35,-0.14,-0.205,0.174,0.441,0,1.0,-0.144,-0.414,0.183,1.029,0.48589683541334777,0.4002511587990111
57,36,-0.144,-0.414,0.183,1.029,1,1.0,-0.152,-0.214,0.204,0.634,0.48589683541334777,0.4002511587990111
57,37,-0.152,-0.214,0.204,0.634,0,1.0,-0.156,-0.422,0.216,1.232,0.48589683541334777,0.4002511587990111
58,0,-0.019,0.038,-0.026,-0.029,1,1.0,-0.018,0.229,-0.026,-0.223,0.22864840423122174,0.8574690262302386
58,1,-0.018,0.229,-0.026,-0.223,1,1.0,-0.014,0.419,-0.031,-0.416,0.22864840423122174,0.8574690262302386
58,2,-0.014,0.419,-0.031,-0.416,0,1.0,-0.005,0.229,-0.039,-0.234,0.22864840423122174,0.8574690262302386
58,3,-0.005,0.229,-0.039,-0.234,0,1.0,-0.001,0.039,-0.044,-0.054,0.22864840423122174,0.8574690262302386
58,4,-0.001,0.039,-0.044,-0.054,0,1.0,-0.0,-0.151,-0.045,0.125,0.22864840423122174,0.8574690262302386
58,5,-0.0,-0.151,-0.045,0.125,0,1.0,-0.003,-0.341,-0.042,0.304,0.22864840423122174,0.8574690262302386
58,6,-0.003,-0.341,-0.042,0.304,0,1.0,-0.01,-0.531,-0.036,0.484,0.22864840423122174,0.8574690262302386
58,7,-0.01,-0.531,-0.036,0.484,1,1.0,-0.02,-0.34,-0.027,0.288,0.22864840423122174,0.8574690262302386
58,8,-0.02,-0.34,-0.027,0.288,0,1.0,-0.027,-0.53,-0.021,0.471,0.22864840423122174,0.8574690262302386
58,9,-0.027,-0.53,-0.021,0.471,1,1.0,-0.038,-0.34,-0.011,0.279,0.22864840423122174,0.8574690262302386
58,10,-0.038,-0.34,-0.011,0.279,1,1.0,-0.045,-0.149,-0.006,0.088,0.22864840423122174,0.8574690262302386
58,11,-0.045,-0.149,-0.006,0.088,1,1.0,-0.048,0.041,-0.004,-0.102,0.22864840423122174,0.8574690262302386
58,12,-0.048,0.041,-0.004,-0.102,1,1.0,-0.047,0.232,-0.006,-0.291,0.22864840423122174,0.8574690262302386
58,13,-0.047,0.232,-0.006,-0.291,1,1.0,-0.042,0.422,-0.012,-0.48,0.22864840423122174,0.8574690262302386
58,14,-0.042,0.422,-0.012,-0.48,0,1.0,-0.034,0.232,-0.021,-0.294,0.22864840423122174,0.8574690262302386
58,15,-0.034,0.232,-0.021,-0.294,1,1.0,-0.029,0.422,-0.027,-0.487,0.22864840423122174,0.8574690262302386
58,16,-0.029,0.422,-0.027,-0.487,1,1.0,-0.021,0.613,-0.037,-0.681,0.22864840423122174,0.8574690262302386
58,17,-0.021,0.613,-0.037,-0.681,0,1.0,-0.008,0.423,-0.051,-0.5,0.22864840423122174,0.8574690262302386
58,18,-0.008,0.423,-0.051,-0.5,0,1.0,0.0,0.233,-0.061,-0.323,0.22864840423122174,0.8574690262302386
58,19,0.0,0.233,-0.061,-0.323,1,1.0,0.005,0.424,-0.067,-0.523,0.22864840423122174,0.8574690262302386
58,20,0.005,0.424,-0.067,-0.523,0,1.0,0.013,0.234,-0.078,-0.349,0.22864840423122174,0.8574690262302386
58,21,0.013,0.234,-0.078,-0.349,0,1.0,0.018,0.045,-0.085,-0.177,0.22864840423122174,0.8574690262302386
58,22,0.018,0.045,-0.085,-0.177,0,1.0,0.019,-0.145,-0.088,-0.006,0.22864840423122174,0.8574690262302386
58,23,0.019,-0.145,-0.088,-0.006,1,1.0,0.016,0.046,-0.088,-0.212,0.22864840423122174,0.8574690262302386
58,24,0.016,0.046,-0.088,-0.212,1,1.0,0.017,0.237,-0.093,-0.417,0.22864840423122174,0.8574690262302386
58,25,0.017,0.237,-0.093,-0.417,1,1.0,0.022,0.428,-0.101,-0.623,0.22864840423122174,0.8574690262302386
58,26,0.022,0.428,-0.101,-0.623,1,1.0,0.03,0.62,-0.113,-0.83,0.22864840423122174,0.8574690262302386
58,27,0.03,0.62,-0.113,-0.83,0,1.0,0.043,0.43,-0.13,-0.666,0.22864840423122174,0.8574690262302386
58,28,0.043,0.43,-0.13,-0.666,0,1.0,0.051,0.241,-0.143,-0.506,0.22864840423122174,0.8574690262302386
58,29,0.051,0.241,-0.143,-0.506,0,1.0,0.056,0.052,-0.153,-0.349,0.22864840423122174,0.8574690262302386
58,30,0.056,0.052,-0.153,-0.349,0,1.0,0.057,-0.136,-0.16,-0.195,0.22864840423122174,0.8574690262302386
58,31,0.057,-0.136,-0.16,-0.195,0,1.0,0.054,-0.325,-0.164,-0.042,0.22864840423122174,0.8574690262302386
58,32,0.054,-0.325,-0.164,-0.042,0,1.0,0.048,-0.514,-0.165,0.11,0.22864840423122174,0.8574690262302386
58,33,0.048,-0.514,-0.165,0.11,0,1.0,0.037,-0.702,-0.163,0.262,0.22864840423122174,0.8574690262302386
58,34,0.037,-0.702,-0.163,0.262,0,1.0,0.023,-0.891,-0.158,0.414,0.22864840423122174,0.8574690262302386
58,35,0.023,-0.891,-0.158,0.414,1,1.0,0.006,-0.699,-0.149,0.197,0.22864840423122174,0.8574690262302386
58,36,0.006,-0.699,-0.149,0.197,1,1.0,-0.008,-0.508,-0.145,-0.019,0.22864840423122174,0.8574690262302386
58,37,-0.008,-0.508,-0.145,-0.019,0,1.0,-0.019,-0.697,-0.146,0.138,0.22864840423122174,0.8574690262302386
58,38,-0.019,-0.697,-0.146,0.138,0,1.0,-0.032,-0.886,-0.143,0.294,0.22864840423122174,0.8574690262302386
58,39,-0.032,-0.886,-0.143,0.294,1,1.0,-0.05,-0.694,-0.137,0.079,0.22864840423122174,0.8574690262302386
58,40,-0.05,-0.694,-0.137,0.079,1,1.0,-0.064,-0.503,-0.136,-0.134,0.22864840423122174,0.8574690262302386
58,41,-0.064,-0.503,-0.136,-0.134,0,1.0,-0.074,-0.692,-0.138,0.024,0.22864840423122174,0.8574690262302386
58,42,-0.074,-0.692,-0.138,0.024,0,1.0,-0.088,-0.881,-0.138,0.182,0.22864840423122174,0.8574690262302386
58,43,-0.088,-0.881,-0.138,0.182,0,1.0,-0.106,-1.07,-0.134,0.34,0.22864840423122174,0.8574690262302386
58,44,-0.106,-1.07,-0.134,0.34,1,1.0,-0.127,-0.878,-0.127,0.127,0.22864840423122174,0.8574690262302386
58,45,-0.127,-0.878,-0.127,0.127,1,1.0,-0.145,-0.687,-0.125,-0.085,0.22864840423122174,0.8574690262302386
58,46,-0.145,-0.687,-0.125,-0.085,1,1.0,-0.158,-0.495,-0.127,-0.296,0.22864840423122174,0.8574690262302386
58,47,-0.158,-0.495,-0.127,-0.296,1,1.0,-0.168,-0.304,-0.132,-0.508,0.22864840423122174,0.8574690262302386
58,48,-0.168,-0.304,-0.132,-0.508,1,1.0,-0.174,-0.113,-0.143,-0.721,0.22864840423122174,0.8574690262302386
58,49,-0.174,-0.113,-0.143,-0.721,0,1.0,-0.177,-0.302,-0.157,-0.564,0.22864840423122174,0.8574690262302386
58,50,-0.177,-0.302,-0.157,-0.564,1,1.0,-0.183,-0.11,-0.168,-0.781,0.22864840423122174,0.8574690262302386
58,51,-0.183,-0.11,-0.168,-0.781,1,1.0,-0.185,0.081,-0.184,-0.999,0.22864840423122174,0.8574690262302386
58,52,-0.185,0.081,-0.184,-0.999,1,1.0,-0.183,0.273,-0.204,-1.22,0.22864840423122174,0.8574690262302386
58,53,-0.183,0.273,-0.204,-1.22,0,1.0,-0.178,0.084,-0.228,-1.078,0.22864840423122174,0.8574690262302386
59,0,0.009,0.033,-0.038,-0.012,0,1.0,0.009,-0.19,-0.039,0.876,0.05169545541631392,0.15243580461841227
59,1,0.009,-0.19,-0.039,0.876,0,1.0,0.006,-0.412,-0.021,1.764,0.05169545541631392,0.15243580461841227
59,2,0.006,-0.412,-0.021,1.764,1,1.0,-0.003,-0.187,0.014,0.816,0.05169545541631392,0.15243580461841227
59,3,-0.003,-0.187,0.014,0.816,1,1.0,-0.006,0.036,0.031,-0.097,0.05169545541631392,0.15243580461841227
59,4,-0.006,0.036,0.031,-0.097,1,1.0,-0.006,0.259,0.029,-0.993,0.05169545541631392,0.15243580461841227
59,5,-0.006,0.259,0.029,-0.993,0,1.0,-0.0,0.034,0.009,-0.037,0.05169545541631392,0.15243580461841227
59,6,-0.0,0.034,0.009,-0.037,1,1.0,0.0,0.257,0.008,-0.956,0.05169545541631392,0.15243580461841227
59,7,0.0,0.257,0.008,-0.956,0,1.0,0.005,0.033,-0.011,-0.021,0.05169545541631392,0.15243580461841227
59,8,0.005,0.033,-0.011,-0.021,1,1.0,0.006,0.257,-0.011,-0.959,0.05169545541631392,0.15243580461841227
59,9,0.006,0.257,-0.011,-0.959,1,1.0,0.011,0.482,-0.031,-1.898,0.05169545541631392,0.15243580461841227
59,10,0.011,0.482,-0.031,-1.898,0,1.0,0.021,0.259,-0.069,-1.001,0.05169545541631392,0.15243580461841227
59,11,0.021,0.259,-0.069,-1.001,1,1.0,0.026,0.486,-0.089,-1.994,0.05169545541631392,0.15243580461841227
59,12,0.026,0.486,-0.089,-1.994,0,1.0,0.036,0.266,-0.129,-1.158,0.05169545541631392,0.15243580461841227
59,13,0.036,0.266,-0.129,-1.158,1,1.0,0.041,0.495,-0.152,-2.204,0.05169545541631392,0.15243580461841227
59,14,0.041,0.495,-0.152,-2.204,1,1.0,0.051,0.724,-0.196,-3.267,0.05169545541631392,0.15243580461841227
59,15,0.051,0.724,-0.196,-3.267,1,1.0,0.065,0.952,-0.261,-4.36,0.05169545541631392,0.15243580461841227
60,0,-0.018,-0.047,-0.045,0.049,0,1.0,-0.019,-0.239,-0.044,0.261,0.3937346446094771,0.8373725854367047
60,1,-0.019,-0.239,-0.044,0.261,0,1.0,-0.023,-0.43,-0.038,0.472,0.3937346446094771,0.8373725854367047
60,2,-0.023,-0.43,-0.038,0.472,1,1.0,-0.032,-0.238,-0.029,0.241,0.3937346446094771,0.8373725854367047
60,3,-0.032,-0.238,-0.029,0.241,1,1.0,-0.037,-0.046,-0.024,0.012,0.3937346446094771,0.8373725854367047
60,4,-0.037,-0.046,-0.024,0.012,1,1.0,-0.038,0.147,-0.024,-0.217,0.3937346446094771,0.8373725854367047
60,5,-0.038,0.147,-0.024,-0.217,0,1.0,-0.035,-0.045,-0.028,0.0,0.3937346446094771,0.8373725854367047
60,6,-0.035,-0.045,-0.028,0.0,1,1.0,-0.036,0.147,-0.028,-0.229,0.3937346446094771,0.8373725854367047
60,7,-0.036,0.147,-0.028,-0.229,1,1.0,-0.033,0.339,-0.033,-0.458,0.3937346446094771,0.8373725854367047
60,8,-0.033,0.339,-0.033,-0.458,1,1.0,-0.026,0.532,-0.042,-0.689,0.3937346446094771,0.8373725854367047
60,9,-0.026,0.532,-0.042,-0.689,1,1.0,-0.015,0.724,-0.056,-0.921,0.3937346446094771,0.8373725854367047
60,10,-0.015,0.724,-0.056,-0.921,1,1.0,-0.001,0.916,-0.074,-1.156,0.3937346446094771,0.8373725854367047
60,11,-0.001,0.916,-0.074,-1.156,1,1.0,0.018,1.109,-0.097,-1.395,0.3937346446094771,0.8373725854367047
60,12,0.018,1.109,-0.097,-1.395,1,1.0,0.04,1.302,-0.125,-1.639,0.3937346446094771,0.8373725854367047
60,13,0.04,1.302,-0.125,-1.639,1,1.0,0.066,1.494,-0.158,-1.888,0.3937346446094771,0.8373725854367047
60,14,0.066,1.494,-0.158,-1.888,1,1.0,0.096,1.687,-0.196,-2.143,0.3937346446094771,0.8373725854367047
60,15,0.096,1.687,-0.196,-2.143,0,1.0,0.129,1.497,-0.239,-1.973,0.3937346446094771,0.8373725854367047
61,0,-0.013,0.027,0.017,0.021,1,1.0,-0.012,0.225,0.018,-0.336,0.02112079574098065,0.3801931575143365
61,1,-0.012,0.225,0.018,-0.336,1,1.0,-0.008,0.423,0.011,-0.693,0.02112079574098065,0.3801931575143365
61,2,-0.008,0.423,0.011,-0.693,0,1.0,0.001,0.225,-0.003,-0.325,0.02112079574098065,0.3801931575143365
61,3,0.001,0.225,-0.003,-0.325,0,1.0,0.005,0.026,-0.01,0.038,0.02112079574098065,0.3801931575143365
61,4,0.005,0.026,-0.01,0.038,0,1.0,0.006,-0.172,-0.009,0.398,0.02112079574098065,0.3801931575143365
61,5,0.006,-0.172,-0.009,0.398,0,1.0,0.003,-0.37,-0.001,0.758,0.02112079574098065,0.3801931575143365
61,6,0.003,-0.37,-0.001,0.758,0,1.0,-0.005,-0.568,0.014,1.122,0.02112079574098065,0.3801931575143365
61,7,-0.005,-0.568,0.014,1.122,1,1.0,-0.016,-0.37,0.037,0.763,0.02112079574098065,0.3801931575143365
61,8,-0.016,-0.37,0.037,0.763,1,1.0,-0.024,-0.172,0.052,0.414,0.02112079574098065,0.3801931575143365
61,9,-0.024,-0.172,0.052,0.414,1,1.0,-0.027,0.025,0.06,0.071,0.02112079574098065,0.3801931575143365
61,10,-0.027,0.025,0.06,0.071,0,1.0,-0.027,-0.174,0.062,0.458,0.02112079574098065,0.3801931575143365
61,11,-0.027,-0.174,0.062,0.458,0,1.0,-0.03,-0.374,0.071,0.845,0.02112079574098065,0.3801931575143365
61,12,-0.03,-0.374,0.071,0.845,1,1.0,-0.038,-0.177,0.088,0.51,0.02112079574098065,0.3801931575143365
61,13,-0.038,-0.177,0.088,0.51,1,1.0,-0.041,0.02,0.098,0.182,0.02112079574098065,0.3801931575143365
61,14,-0.041,0.02,0.098,0.182,0,1.0,-0.041,-0.18,0.102,0.583,0.02112079574098065,0.3801931575143365
61,15,-0.041,-0.18,0.102,0.583,0,1.0,-0.044,-0.38,0.113,0.984,0.02112079574098065,0.3801931575143365
61,16,-0.044,-0.38,0.113,0.984,0,1.0,-0.052,-0.58,0.133,1.39,0.02112079574098065,0.3801931575143365
61,17,-0.052,-0.58,0.133,1.39,0,1.0,-0.063,-0.78,0.161,1.802,0.02112079574098065,0.3801931575143365
61,18,-0.063,-0.78,0.161,1.802,0,1.0,-0.079,-0.98,0.197,2.223,0.02112079574098065,0.3801931575143365
61,19,-0.079,-0.98,0.197,2.223,0,1.0,-0.099,-1.181,0.241,2.655,0.02112079574098065,0.3801931575143365
62,0,0.011,0.025,0.028,-0.021,0,1.0,0.011,-0.174,0.028,0.354,0.23734382263717196,0.44659038638623805
62,1,0.011,-0.174,0.028,0.354,1,1.0,0.008,0.024,0.035,0.001,0.23734382263717196,0.44659038638623805
